annee,mois,type_profil,heure,p_normalise,prix_base_eur_mwh,prix_haut_eur_mwh,prix_bas_eur_mwh,bl_base_eur_mwh,bl_haut_eur_mwh,bl_bas_eur_mwh,prix_base_p10_eur_mwh,prix_base_p25_eur_mwh,prix_base_p50_eur_mwh,prix_base_p75_eur_mwh,prix_base_p90_eur_mwh,freq_neg_base,prix_haut_p10_eur_mwh,prix_haut_p25_eur_mwh,prix_haut_p50_eur_mwh,prix_haut_p75_eur_mwh,prix_haut_p90_eur_mwh,freq_neg_haut,prix_bas_p10_eur_mwh,prix_bas_p25_eur_mwh,prix_bas_p50_eur_mwh,prix_bas_p75_eur_mwh,prix_bas_p90_eur_mwh,freq_neg_bas
2031,3,Week-end / J. Férié,7,1.094018,88.2285,92.7062,79.792,80.6463,84.7392,72.9349,156.3987,116.2156,81.0237,61.6716,48.3421,0.0,160.8764,130.2088,85.5014,66.1493,52.8198,0.0,147.9623,117.2947,75.7494,54.6168,43.7926,0.0
2031,3,Week-end / J. Férié,8,1.047379,84.4672,88.754,76.3904,80.6463,84.7392,72.9349,155.9674,118.061,74.2973,56.7257,40.1855,0.0,158.8337,122.8051,78.3312,61.0125,44.4723,0.0,146.4701,110.4415,66.2206,49.3008,39.114,0.0
2031,3,Week-end / J. Férié,9,0.890283,71.798,75.4418,64.9327,80.6463,84.7392,72.9349,150.1612,106.7673,66.2144,48.3996,34.6364,0.0,153.805,110.4111,69.5567,52.0434,30.524,0.0,143.2959,99.902,60.1275,41.7872,28.6328,0.0
2031,3,Week-end / J. Férié,10,0.443565,35.7719,37.5874,32.3514,80.6463,84.7392,72.9349,117.1306,63.0925,27.5407,5.5129,-1.6505,0.126,118.9461,64.908,29.3561,7.8732,-5.0,0.104,113.7101,59.672,25.2366,2.6373,-4.6988,0.196
2031,3,Week-end / J. Férié,11,0.355216,28.6468,30.1007,25.9076,80.6463,84.7392,72.9349,97.7901,52.3043,20.4983,-1.7435,-5.0,0.29,99.2439,53.7582,21.9522,1.2087,-5.0,0.248,95.0509,49.5651,20.0164,-2.9843,-5.0,0.312
2031,3,Week-end / J. Férié,12,0.307774,24.8208,26.0805,22.4474,80.6463,84.7392,72.9349,89.3376,43.1513,19.6057,-2.709,-5.0,0.301,90.5973,44.411,20.8654,-0.4423,-5.0,0.275,86.9642,40.7779,18.3026,-5.0,-5.0,0.338
2031,3,Week-end / J. Férié,13,0.035118,2.8321,2.9759,2.5613,80.6463,84.7392,72.9349,68.7646,30.6831,-3.1759,-5.0,-5.0,0.562,68.9083,30.8268,-3.0321,-5.0,-5.0,0.556,68.4938,30.4122,-1.3354,-5.0,-5.0,0.564
2031,3,Week-end / J. Férié,14,0.121452,9.7946,10.2917,8.8581,80.6463,84.7392,72.9349,93.4057,39.4163,4.728,-5.0,-5.0,0.415,93.9028,39.9134,5.2251,-5.0,-5.0,0.414,92.4692,38.4798,5.01,-5.0,-5.0,0.378
2031,3,Week-end / J. Férié,15,0.456359,36.8036,38.6714,33.2845,80.6463,84.7392,72.9349,99.8172,57.2601,33.9772,13.2435,3.8155,0.0,101.685,59.1279,35.845,16.0088,5.6833,0.0,96.298,53.7409,31.1683,10.921,1.0163,0.0
2031,3,Week-end / J. Férié,16,0.631915,50.9616,53.548,46.0886,80.6463,84.7392,72.9349,104.1532,71.958,41.5726,16.373,2.7418,0.0,106.7395,74.5444,44.1589,18.9593,7.3957,0.0,99.2802,67.0851,37.3126,12.8913,-0.0636,0.145
2031,3,Week-end / J. Férié,17,0.956681,77.1528,81.0684,69.7754,80.6463,84.7392,72.9349,139.9426,94.6514,70.4321,49.1851,36.3275,0.0,143.8582,98.567,74.3477,53.1007,34.167,0.0,132.5652,87.2741,63.388,41.905,28.9501,0.0
2031,3,Week-end / J. Férié,18,1.597757,128.8532,135.3926,116.5322,80.6463,84.7392,72.9349,197.9125,158.2255,118.558,96.7614,86.4504,0.0,204.4519,164.765,125.0975,102.2427,81.762,0.0,185.5915,146.8337,106.6165,84.7931,74.1295,0.0
2031,3,Week-end / J. Férié,19,2.247269,181.2338,190.4317,163.9042,80.6463,84.7392,72.9349,228.0051,199.9888,153.7052,129.0115,119.5739,0.0,237.2029,209.1866,162.903,144.4071,121.8832,0.0,210.6755,188.5456,136.3756,117.8797,102.2442,0.0
2031,3,Week-end / J. Férié,20,1.969288,158.8157,166.8758,143.6297,80.6463,84.7392,72.9349,223.3277,204.0291,156.7141,140.3685,130.6097,0.0,231.3878,212.0892,165.358,149.8588,127.8408,0.0,208.1417,190.0593,142.1119,126.6127,115.4237,0.0
2031,3,Week-end / J. Férié,21,1.473919,118.866,124.8986,107.5,80.6463,84.7392,72.9349,179.7659,158.5627,116.4045,96.6729,93.4329,0.0,185.7985,164.5953,122.4371,102.7055,91.6138,0.0,168.3999,151.3804,105.3449,87.4669,82.0669,0.0
2031,3,Week-end / J. Férié,22,1.713864,138.2168,145.2314,125.0004,80.6463,84.7392,72.9349,190.5412,163.116,129.4711,110.5276,101.6737,0.0,197.5559,177.3208,136.4858,117.5423,104.8938,0.0,177.3249,163.5405,116.7996,98.6637,88.4574,0.0
2031,3,Week-end / J. Férié,23,1.544793,124.5818,130.9045,112.6692,80.6463,84.7392,72.9349,179.802,163.0379,118.6419,101.4108,90.2218,0.0,186.1247,170.6254,124.9645,108.2199,96.5445,0.0,167.8894,152.3902,109.3855,89.9847,78.3092,0.0
2031,4,Jour ouvré,0,1.175407,94.7922,99.603,85.7281,80.6463,84.7392,72.9349,139.0423,113.7649,91.9025,60.2425,32.231,0.0,137.7916,113.7109,95.8766,65.0533,37.0418,0.0,129.9782,106.4521,83.1401,61.0442,23.167,0.0
2031,4,Jour ouvré,1,1.042133,84.0441,88.3095,76.0078,80.6463,84.7392,72.9349,124.8937,97.9331,78.2988,51.1436,22.3148,0.0,126.7559,100.7293,82.5641,55.4089,26.694,0.0,116.8574,91.434,70.3598,45.6734,14.2785,0.0
2031,4,Jour ouvré,2,1.007887,81.2823,85.4075,73.5101,80.6463,84.7392,72.9349,128.8989,94.0962,73.557,50.0309,20.7449,0.0,129.0641,93.6484,79.0249,50.707,24.8701,0.0,121.1266,86.3239,67.721,43.1733,14.578,0.0
2031,4,Jour ouvré,3,0.869541,70.1252,73.6842,63.4198,80.6463,84.7392,72.9349,119.5563,81.6791,63.6794,31.9318,11.7235,0.0,118.0656,81.7938,66.9951,34.6102,15.2824,0.0,110.8369,74.9737,57.9518,34.6933,5.2808,0.009
2031,4,Jour ouvré,4,0.854992,68.9519,72.4513,62.3587,80.6463,84.7392,72.9349,120.1441,81.9409,63.8633,28.8125,11.562,0.0,110.5474,82.8182,64.6044,31.3584,15.4019,0.0,111.8871,74.8563,57.7323,29.4971,5.3093,0.0
2031,4,Jour ouvré,5,0.886121,71.4624,75.0892,64.6291,80.6463,84.7392,72.9349,124.761,88.6545,66.8116,36.3191,13.0363,0.0,117.9966,87.5819,70.0395,43.828,16.8674,0.0,117.9277,81.8213,60.1827,34.3604,6.4073,0.034
2031,4,Jour ouvré,6,1.264734,101.9961,107.1725,92.2432,80.6463,84.7392,72.9349,158.2525,126.6216,94.5773,70.4333,44.6305,0.0,154.0496,119.1107,99.6905,76.8454,50.0502,0.0,150.6693,116.8688,86.7265,61.9161,35.1209,0.0
2031,4,Jour ouvré,7,1.782785,143.775,151.0717,130.0272,80.6463,84.7392,72.9349,200.9314,164.3773,133.3789,113.1803,67.4221,0.0,196.7375,168.8379,140.6757,120.4771,75.3221,0.0,187.8676,155.4943,120.5165,99.8509,54.2776,0.0
2031,4,Jour ouvré,8,1.81121,146.0673,153.4804,132.1003,80.6463,84.7392,72.9349,217.2684,166.1175,134.1291,113.5024,68.2891,0.0,197.8181,171.9277,141.3963,121.2853,76.7238,0.0,203.3014,156.2394,120.0162,99.9052,55.4702,0.0
2031,4,Jour ouvré,9,1.379809,111.2764,116.9238,100.6361,80.6463,84.7392,72.9349,171.8236,141.3311,105.6235,82.7201,41.3694,0.0,170.0347,143.2326,112.3899,88.3675,47.0168,0.0,161.1833,131.6151,97.1919,77.1489,28.2773,0.0
2031,4,Jour ouvré,10,0.964841,77.8108,81.7598,70.3705,80.6463,84.7392,72.9349,133.824,103.4775,67.9548,40.6244,9.3244,0.0,127.3614,98.4558,71.9038,41.1583,10.9772,0.0,126.3837,98.0317,66.9263,31.5009,-0.4121,0.102
2031,4,Jour ouvré,11,0.671605,54.1624,56.9112,48.9834,80.6463,84.7392,72.9349,94.9439,75.0372,46.8409,-5.0,-5.0,0.286,95.9414,73.3883,49.5897,-5.0,-5.0,0.295,89.7649,70.0917,43.5689,-5.0,-5.0,0.292
2031,4,Jour ouvré,12,0.676223,54.5348,57.3026,49.3202,80.6463,84.7392,72.9349,95.0196,76.3777,48.7944,-5.0,-5.0,0.292,94.489,72.9672,51.5621,-5.0,-5.0,0.302,87.3629,75.123,45.2824,-5.0,-5.0,0.287
2031,4,Jour ouvré,13,0.270747,21.8348,22.9429,19.7469,80.6463,84.7392,72.9349,60.5731,44.5971,15.7197,-5.0,-5.0,0.453,59.6477,43.4577,8.6939,-5.0,-5.0,0.439,56.8117,43.3655,16.1518,-5.0,-5.0,0.423
2031,4,Jour ouvré,14,0.127303,10.2665,10.7875,9.2848,80.6463,84.7392,72.9349,53.4755,33.7148,1.578,-5.0,-5.0,0.495,51.3599,26.0824,-5.0,-5.0,-5.0,0.505,51.8225,34.426,4.5076,-5.0,-5.0,0.469
